PLAZA,Fecha_Descarga,CDD,Addon,Soportes,Instalaciones,Recolecciones
CANCUN,2021-12-16,25,44,34,163,51
CANCUN,2021-12-17,24,45,50,164,58
CANCUN,2021-12-18,29,54,51,152,62
CANCUN,2021-12-19,23,54,52,123,63
CANCUN,2021-12-20,15,45,24,105,53
CANCUN,2021-12-21,22,41,33,133,41
CANCUN,2021-12-22,33,41,34,127,32
CANCUN,2021-12-23,29,46,32,108,28
CANCUN,2021-12-24,25,45,26,131,23
CANCUN,2021-12-25,21,29,21,110,21
CANCUN,2021-12-26,18,25,22,91,29
CANCUN,2021-12-27,11,22,18,109,16
CANCUN,2021-12-28,14,23,30,116,20
CANCUN,2021-12-29,16,29,31,141,20
CANCUN,2021-12-30,19,27,33,152,24
CANCUN,2021-12-31,18,24,35,119,23
CANCUN,2022-01-01,15,11,22,93,17
CANCUN,2022-01-02,17,16,19,84,28
CANCUN,2022-01-03,10,13,25,79,22
CANCUN,2022-01-04,10,18,35,99,30
CANCUN,2022-01-05,23,19,28,106,22
CANCUN,2022-01-06,19,24,29,95,27
CANCUN,2022-01-07,13,22,26,108,31
CANCUN,2022-01-08,21,21,23,114,34
CANCUN,2022-01-09,24,19,23,116,42
CANCUN,2022-01-10,16,12,31,105,38
CANCUN,2022-01-11,28,22,33,129,36
CANCUN,2022-01-12,26,27,33,127,31
CANCUN,2022-01-13,29,36,23,114,36
CANCUN,2022-01-14,25,41,26,119,40
CANCUN,2022-01-15,27,38,42,129,38
CANCUN,2022-01-16,23,38,29,112,33
CANCUN,2022-01-17,21,28,18,102,43
CANCUN,2022-01-18,21,36,46,118,36
CANCUN,2022-01-19,23,29,47,117,24
CANCUN,2022-01-20,26,47,32,129,46
CANCUN,2022-01-21,25,56,53,108,45
CANCUN,2022-01-22,33,55,49,127,53
CANCUN,2022-01-23,24,38,45,113,49
CANCUN,2022-01-24,21,25,38,114,47
CANCUN,2022-01-25,33,29,45,93,59
CANCUN,2022-01-26,29,31,47,156,54
CANCUN,2022-01-27,35,38,48,167,59
CANCUN,2022-01-28,38,42,26,150,65
CANCUN,2022-01-29,48,41,35,166,55
CANCUN,2022-01-30,37,46,27,146,54
CANCUN,2022-01-31,38,41,23,110,53
CANCUN,2022-02-01,31,43,27,110,49
CANCUN,2022-02-02,30,44,26,115,57
CANCUN,2022-02-03,33,52,34,143,60
CANCUN,2022-02-04,31,45,38,177,46
CANCUN,2022-02-05,38,47,55,176,44
CANCUN,2022-02-06,39,55,36,188,56
CANCUN,2022-02-07,35,45,14,144,60
CANCUN,2022-02-08,38,50,39,140,58
CANCUN,2022-02-09,38,58,47,145,76
CANCUN,2022-02-10,37,61,36,177,76
CANCUN,2022-02-11,44,59,49,187,59
CANCUN,2022-02-12,44,46,40,194,61
CANCUN,2022-02-13,36,44,31,198,67
CANCUN,2022-02-14,42,38,28,154,77
CANCUN,2022-02-15,37,36,42,142,69
CANCUN,2022-02-16,37,25,34,152,82
CANCUN,2022-02-17,47,44,41,152,78
CANCUN,2022-02-18,52,50,39,162,76
CANCUN,2022-02-19,49,58,61,154,77
CANCUN,2022-02-20,54,62,55,138,84
CANCUN,2022-02-21,44,48,29,112,91
CANCUN,2022-02-22,34,43,39,129,75
CANCUN,2022-02-23,33,45,46,132,72
CANCUN,2022-02-24,39,57,46,127,70
CANCUN,2022-02-25,38,43,28,150,54
CANCUN,2022-02-26,46,48,27,162,50
CANCUN,2022-02-27,38,47,25,171,47
CANCUN,2022-02-28,30,37,26,141,54
CANCUN,2022-03-01,36,35,40,142,47
CANCUN,2022-03-02,34,39,44,119,41
CANCUN,2022-03-03,42,48,26,143,50
CANCUN,2022-03-04,45,44,43,166,50
CANCUN,2022-03-05,53,56,51,162,47
CANCUN,2022-03-06,48,54,59,148,56
CANCUN,2022-03-07,39,29,21,115,55
CANCUN,2022-03-08,43,27,45,130,40
CANCUN,2022-03-09,41,25,41,131,35
CANCUN,2022-03-10,32,40,46,141,41
CANCUN,2022-03-11,31,43,29,118,51
CANCUN,2022-03-12,29,37,46,103,44
CANCUN,2022-03-13,27,28,38,97,43
CANCUN,2022-03-14,17,15,22,72,41
CELAYA,2021-08-16,13,9,6,46,30
CELAYA,2021-08-17,17,11,8,50,30
CELAYA,2021-08-18,21,22,7,42,36
CELAYA,2021-08-19,26,23,8,40,42
CELAYA,2021-08-20,24,26,16,39,43
CELAYA,2021-08-21,22,26,12,35,49
CELAYA,2021-08-22,13,25,8,24,50
CELAYA,2021-08-23,14,30,11,23,53
CELAYA,2021-08-24,12,28,11,36,67
CELAYA,2021-08-25,10,14,7,39,71
CELAYA,2021-08-26,10,9,2,31,68
CELAYA,2021-08-27,7,4,3,46,66
CELAYA,2021-08-28,7,11,8,37,59
CELAYA,2021-08-30,7,19,15,36,53
CELAYA,2021-08-31,12,18,11,42,57
CELAYA,2021-09-01,15,23,10,20,64
CELAYA,2021-09-02,14,23,11,27,68
CELAYA,2021-09-03,22,32,18,30,72
CELAYA,2021-09-04,28,28,13,35,75
CELAYA,2021-09-05,30,38,6,36,78
CELAYA,2021-09-06,35,42,9,21,82
CELAYA,2021-09-07,24,42,10,32,85
CELAYA,2021-09-08,23,42,13,34,97
CELAYA,2021-09-09,12,44,7,33,107
CELAYA,2021-09-10,12,27,10,34,111
CELAYA,2021-09-11,8,26,6,34,114
CELAYA,2021-09-12,8,20,10,30,117
CELAYA,2021-09-13,8,23,5,23,114
CELAYA,2021-09-14,9,15,7,30,85
CELAYA,2021-09-15,9,29,9,42,86
CELAYA,2021-09-16,11,28,10,23,80
CELAYA,2021-09-17,12,25,4,26,77
CELAYA,2021-09-18,11,31,5,26,87
CELAYA,2021-09-19,11,20,8,29,84
CELAYA,2021-09-20,10,17,8,23,85
CELAYA,2021-09-21,12,21,10,18,88
CELAYA,2021-09-22,8,14,16,27,79
CELAYA,2021-09-23,13,12,8,28,82
CELAYA,2021-09-24,13,15,13,30,90
CELAYA,2021-09-25,8,18,7,33,99
CELAYA,2021-09-26,9,14,3,33,100
CELAYA,2021-09-27,6,14,6,32,94
CELAYA,2021-09-28,4,16,10,32,71
CELAYA,2021-09-29,7,11,13,55,73
CELAYA,2021-09-30,9,19,21,64,77
CELAYA,2021-10-01,15,24,20,49,83
CELAYA,2021-10-02,20,27,20,50,88
CELAYA,2021-10-03,20,20,11,40,85
CELAYA,2021-10-04,17,16,5,29,85
CELAYA,2021-10-05,17,16,13,24,85
CELAYA,2021-10-06,21,25,10,27,85
CELAYA,2021-10-07,21,23,14,30,91
CELAYA,2021-10-08,22,27,18,39,95
CELAYA,2021-10-09,21,18,13,29,99
CELAYA,2021-10-10,12,11,4,29,100
CELAYA,2021-10-11,11,11,4,21,100
CELAYA,2021-10-12,11,16,15,25,108
CELAYA,2021-10-13,12,22,12,25,113
CELAYA,2021-10-14,14,31,4,30,120
CELAYA,2021-10-15,10,31,6,25,117
CELAYA,2021-10-16,11,20,16,32,120
CELAYA,2021-10-17,5,9,3,18,107
CELAYA,2021-10-18,6,12,8,17,109
CELAYA,2021-10-19,9,8,10,19,106
CELAYA,2021-10-20,8,13,9,24,110
CELAYA,2021-10-21,9,24,12,24,104
CELAYA,2021-10-22,6,20,10,21,108
CELAYA,2021-10-23,7,16,5,17,103
CELAYA,2021-10-24,3,16,4,14,93
CELAYA,2021-10-25,7,17,8,12,92
CELAYA,2021-10-26,10,23,7,26,94
CELAYA,2021-10-27,11,23,3,23,89
CELAYA,2021-10-28,11,17,5,22,80
CELAYA,2021-10-29,9,14,8,25,64
CELAYA,2021-10-30,12,16,9,36,50
CELAYA,2021-10-31,15,20,8,23,55
CELAYA,2021-11-01,10,21,4,13,57
CELAYA,2021-11-02,14,13,6,19,62
CELAYA,2021-11-03,7,8,4,16,64
CELAYA,2021-11-04,4,8,8,15,53
CELAYA,2021-11-05,8,10,10,21,57
CELAYA,2021-11-06,9,15,5,27,41
CELAYA,2021-11-07,6,12,4,18,46
CELAYA,2021-11-08,6,15,4,14,48
CELAYA,2021-11-09,9,7,3,18,31
CELAYA,2021-11-10,15,11,8,22,46
CELAYA,2021-11-11,13,14,5,37,54
CELAYA,2021-11-12,15,28,4,31,58
CELAYA,2021-11-13,14,18,6,39,62
CELAYA,2021-11-14,13,28,7,39,53
CELAYA,2021-11-15,11,36,5,32,57
CELAYA,2021-11-16,7,27,6,33,57
CELAYA,2021-11-17,8,36,8,41,59
CELAYA,2021-11-18,8,49,4,31,71
CELAYA,2021-11-19,11,42,5,31,69
CELAYA,2021-11-20,10,33,4,37,61
CELAYA,2021-11-21,8,33,7,25,70
CELAYA,2021-11-22,9,37,3,37,76
CELAYA,2021-11-23,5,44,2,31,70
CELAYA,2021-11-24,5,33,2,22,82
CELAYA,2021-11-25,5,33,9,23,80
CELAYA,2021-11-26,7,23,4,29,74
CELAYA,2021-11-27,6,24,7,22,59
CELAYA,2021-11-28,2,23,8,34,50
CELAYA,2021-11-29,4,25,3,29,50
CELAYA,2021-11-30,5,29,4,37,37
CELAYA,2021-12-01,7,32,4,25,37
CELAYA,2021-12-02,4,30,3,24,45
CELAYA,2021-12-03,5,23,6,23,42
CELAYA,2021-12-04,5,23,4,29,34
CELAYA,2021-12-05,5,27,1,30,26
CELAYA,2021-12-06,7,26,4,24,25
CELAYA,2021-12-07,5,22,10,22,22
CELAYA,2021-12-08,4,27,1,32,24
CELAYA,2021-12-09,5,26,5,28,30
CELAYA,2021-12-10,5,17,6,34,30
CELAYA,2021-12-11,6,16,4,33,37
CELAYA,2021-12-12,6,11,4,37,27
CELAYA,2021-12-13,6,15,5,31,27
CELAYA,2021-12-14,9,12,13,47,22
CELAYA,2021-12-15,9,18,5,35,18
CELAYA,2021-12-16,6,29,5,44,24
CELAYA,2021-12-17,7,29,7,34,26
CELAYA,2021-12-18,11,33,6,37,24
CELAYA,2021-12-19,9,20,5,16,19
CELAYA,2021-12-20,7,15,11,18,21
CELAYA,2021-12-21,9,18,5,24,20
CELAYA,2021-12-22,9,18,6,29,21
CELAYA,2021-12-23,8,20,9,37,24
CELAYA,2021-12-24,11,12,4,34,23
CELAYA,2021-12-25,6,8,2,22,18
CELAYA,2021-12-26,4,4,2,17,14
CELAYA,2021-12-27,5,7,7,15,9
CELAYA,2021-12-28,8,6,2,30,23
CELAYA,2021-12-29,8,5,4,18,16
CELAYA,2021-12-30,10,5,6,34,18
CELAYA,2021-12-31,5,10,6,19,10
CELAYA,2022-01-01,2,7,2,9,10
CELAYA,2022-01-02,2,8,1,5,9
CELAYA,2022-01-03,4,5,5,8,8
CELAYA,2022-01-04,3,14,10,24,7
CELAYA,2022-01-05,6,15,6,16,10
CELAYA,2022-01-06,8,9,2,18,9
CELAYA,2022-01-07,14,5,6,22,10
CELAYA,2022-01-08,13,5,3,23,15
CELAYA,2022-01-09,9,12,4,30,13
CELAYA,2022-01-10,9,12,7,12,17
CELAYA,2022-01-11,9,8,8,32,19
CELAYA,2022-01-12,8,15,9,24,22
CELAYA,2022-01-13,8,21,3,24,32
CELAYA,2022-01-14,6,21,4,31,21
CELAYA,2022-01-15,10,22,8,38,17
CELAYA,2022-01-16,16,28,48,21,23
CELAYA,2022-01-17,12,27,4,25,27
CELAYA,2022-01-18,16,35,8,26,29
CELAYA,2022-01-19,12,27,9,43,25
CELAYA,2022-01-20,11,27,5,51,22
CELAYA,2022-01-21,8,39,5,38,26
CELAYA,2022-01-22,13,31,7,31,33
CELAYA,2022-01-23,10,27,6,31,32
CELAYA,2022-01-24,7,31,6,29,36
CELAYA,2022-01-25,10,28,9,24,39
CELAYA,2022-01-26,11,25,10,25,38
CELAYA,2022-01-27,14,27,6,33,28
CELAYA,2022-01-28,13,30,11,36,29
CELAYA,2022-01-29,12,24,17,41,39
CELAYA,2022-01-30,13,30,12,30,43
CELAYA,2022-01-31,12,29,8,28,32
CELAYA,2022-02-01,12,34,6,23,31
CELAYA,2022-02-02,13,32,5,45,39
CELAYA,2022-02-03,14,26,5,33,49
CELAYA,2022-02-04,18,18,4,43,50
CELAYA,2022-02-05,19,17,6,30,48
CELAYA,2022-02-06,9,12,5,33,33
CELAYA,2022-02-07,4,9,2,32,29
CELAYA,2022-02-08,8,12,2,49,26
CELAYA,2022-02-09,7,21,10,47,33
CELAYA,2022-02-10,14,28,9,39,39
CELAYA,2022-02-11,9,28,11,43,48
CELAYA,2022-02-12,18,30,14,58,51
CELAYA,2022-02-13,17,24,9,43,54
CELAYA,2022-02-14,11,16,7,44,55
CELAYA,2022-02-15,8,22,5,40,50
CELAYA,2022-02-16,8,13,2,45,52
CELAYA,2022-02-17,11,17,2,38,41
CELAYA,2022-02-18,12,21,15,46,40
CELAYA,2022-02-19,16,26,14,45,48
CELAYA,2022-02-20,18,31,5,45,50
CELAYA,2022-02-21,12,22,5,40,52
CELAYA,2022-02-22,17,23,7,46,59
CELAYA,2022-02-23,15,24,3,49,49
CELAYA,2022-02-24,17,26,9,52,55
CELAYA,2022-02-25,17,19,8,53,43
CELAYA,2022-02-26,16,12,8,58,48
CELAYA,2022-02-27,13,12,5,47,51
CELAYA,2022-02-28,12,11,6,37,47
CELAYA,2022-03-01,15,13,11,32,43
CELAYA,2022-03-02,17,23,8,26,41
CELAYA,2022-03-03,14,26,6,30,34
CELAYA,2022-03-04,9,30,10,30,30
CELAYA,2022-03-05,10,19,7,27,19
CELAYA,2022-03-06,9,10,4,26,17
CELAYA,2022-03-07,10,6,3,21,18
CELAYA,2022-03-08,8,10,9,22,17
CELAYA,2022-03-09,8,13,7,18,17
CELAYA,2022-03-10,7,17,13,26,12
CELAYA,2022-03-11,7,12,13,40,14
CELAYA,2022-03-12,11,9,11,37,13
CELAYA,2022-03-13,10,6,10,23,15
CELAYA,2022-03-14,11,6,2,17,11
CHIHUAHUA,2021-08-16,21,15,17,76,32
CHIHUAHUA,2021-08-17,24,8,26,80,26
CHIHUAHUA,2021-08-18,21,14,24,96,30
CHIHUAHUA,2021-08-19,21,10,14,91,22
CHIHUAHUA,2021-08-20,18,21,32,112,30
CHIHUAHUA,2021-08-21,22,25,55,116,37
CHIHUAHUA,2021-08-22,25,25,25,108,33
CHIHUAHUA,2021-08-23,28,21,28,107,36
CHIHUAHUA,2021-08-24,29,24,22,117,41
CHIHUAHUA,2021-08-25,34,13,18,134,46
CHIHUAHUA,2021-08-26,39,17,26,129,51
CHIHUAHUA,2021-08-27,45,17,27,155,54
CHIHUAHUA,2021-08-28,43,24,25,164,56
CHIHUAHUA,2021-08-30,22,16,30,92,47
CHIHUAHUA,2021-08-31,28,19,40,94,40
CHIHUAHUA,2021-09-01,29,24,32,63,43
CHIHUAHUA,2021-09-02,29,26,32,69,34
CHIHUAHUA,2021-09-03,33,19,30,100,39
CHIHUAHUA,2021-09-04,38,24,29,62,33
CHIHUAHUA,2021-09-05,46,31,14,55,34
CHIHUAHUA,2021-09-06,48,39,12,50,40
CHIHUAHUA,2021-09-07,35,18,26,72,42
CHIHUAHUA,2021-09-08,29,15,23,54,44
CHIHUAHUA,2021-09-09,31,10,20,81,50
CHIHUAHUA,2021-09-10,25,12,24,101,55
CHIHUAHUA,2021-09-11,24,9,24,101,58
CHIHUAHUA,2021-09-12,30,13,13,79,48
CHIHUAHUA,2021-09-13,30,10,18,46,52
CHIHUAHUA,2021-09-14,20,11,32,76,60
CHIHUAHUA,2021-09-15,14,16,24,92,60
CHIHUAHUA,2021-09-16,17,14,11,85,50
CHIHUAHUA,2021-09-17,18,15,28,88,48
CHIHUAHUA,2021-09-18,20,20,21,76,45
CHIHUAHUA,2021-09-19,14,9,11,44,43
CHIHUAHUA,2021-09-20,11,10,25,36,41
CHIHUAHUA,2021-09-21,16,10,14,51,37
CHIHUAHUA,2021-09-22,16,5,18,83,35
CHIHUAHUA,2021-09-23,20,6,14,70,31
CHIHUAHUA,2021-09-24,19,9,25,76,33
CHIHUAHUA,2021-09-25,13,7,27,72,23
CHIHUAHUA,2021-09-26,8,6,20,60,20
CHIHUAHUA,2021-09-27,5,7,32,47,12
CHIHUAHUA,2021-09-28,6,5,36,66,10
CHIHUAHUA,2021-09-29,9,7,23,63,21
CHIHUAHUA,2021-09-30,14,6,23,78,33
CHIHUAHUA,2021-10-01,10,12,24,65,32
CHIHUAHUA,2021-10-02,12,14,21,62,28
CHIHUAHUA,2021-10-03,12,10,15,55,18
CHIHUAHUA,2021-10-04,2,8,14,32,16
CHIHUAHUA,2021-10-05,15,10,27,47,25
CHIHUAHUA,2021-10-06,14,8,31,63,29
CHIHUAHUA,2021-10-07,14,21,24,67,31
CHIHUAHUA,2021-10-08,17,19,36,71,22
CHIHUAHUA,2021-10-09,16,21,35,67,30
CHIHUAHUA,2021-10-10,10,17,32,53,36
CHIHUAHUA,2021-10-11,6,24,39,42,42
CHIHUAHUA,2021-10-12,18,24,25,63,30
CHIHUAHUA,2021-10-13,8,7,33,60,30
CHIHUAHUA,2021-10-14,10,23,30,67,32
CHIHUAHUA,2021-10-15,14,28,34,72,37
CHIHUAHUA,2021-10-16,15,26,19,75,39
CHIHUAHUA,2021-10-17,13,19,11,68,38
CHIHUAHUA,2021-10-18,17,29,15,41,50
CHIHUAHUA,2021-10-19,22,23,26,51,41
CHIHUAHUA,2021-10-20,19,33,36,92,47
CHIHUAHUA,2021-10-21,20,32,17,80,48
CHIHUAHUA,2021-10-22,14,32,33,80,36
CHIHUAHUA,2021-10-23,15,41,21,74,47
CHIHUAHUA,2021-10-24,15,36,27,70,38
CHIHUAHUA,2021-10-25,18,40,29,60,50
CHIHUAHUA,2021-10-26,21,48,27,81,44
CHIHUAHUA,2021-10-27,29,59,33,84,41
CHIHUAHUA,2021-10-28,26,66,25,72,44
CHIHUAHUA,2021-10-29,13,56,26,84,47
CHIHUAHUA,2021-10-30,18,60,31,76,61
CHIHUAHUA,2021-10-31,23,63,25,64,59
CHIHUAHUA,2021-11-01,25,72,35,39,40
CHIHUAHUA,2021-11-02,28,74,33,60,57
CHIHUAHUA,2021-11-03,27,77,29,72,54
CHIHUAHUA,2021-11-04,35,65,19,84,60
CHIHUAHUA,2021-11-05,33,54,29,89,63
CHIHUAHUA,2021-11-06,23,54,27,91,63
CHIHUAHUA,2021-11-07,26,45,24,83,53
CHIHUAHUA,2021-11-08,26,43,16,55,60
CHIHUAHUA,2021-11-09,19,44,32,70,53
CHIHUAHUA,2021-11-10,21,33,23,65,52
CHIHUAHUA,2021-11-11,21,34,27,76,50
CHIHUAHUA,2021-11-12,26,41,29,117,58
CHIHUAHUA,2021-11-13,40,43,28,102,51
CHIHUAHUA,2021-11-14,33,37,44,87,56
CHIHUAHUA,2021-11-15,41,45,18,82,69
CHIHUAHUA,2021-11-16,47,62,19,79,70
CHIHUAHUA,2021-11-17,41,55,18,69,66
CHIHUAHUA,2021-11-18,24,65,16,85,75
CHIHUAHUA,2021-11-19,23,51,23,93,78
CHIHUAHUA,2021-11-20,21,54,25,89,76
CHIHUAHUA,2021-11-21,23,58,30,78,69
CHIHUAHUA,2021-11-22,19,47,15,47,77
CHIHUAHUA,2021-11-23,15,43,34,66,79
CHIHUAHUA,2021-11-24,17,36,26,70,73
CHIHUAHUA,2021-11-25,19,38,25,67,62
CHIHUAHUA,2021-11-26,18,31,23,67,70
CHIHUAHUA,2021-11-27,16,28,26,72,78
CHIHUAHUA,2021-11-28,12,24,37,64,71
CHIHUAHUA,2021-11-29,12,27,26,46,74
CHIHUAHUA,2021-11-30,15,44,46,81,69
CHIHUAHUA,2021-12-01,28,65,54,77,77
CHIHUAHUA,2021-12-02,33,71,37,89,77
CHIHUAHUA,2021-12-03,30,58,35,72,79
CHIHUAHUA,2021-12-04,31,42,38,83,79
CHIHUAHUA,2021-12-05,24,40,30,69,74
CHIHUAHUA,2021-12-06,21,35,25,50,79
CHIHUAHUA,2021-12-07,33,39,34,57,68
CHIHUAHUA,2021-12-08,24,23,22,64,64
CHIHUAHUA,2021-12-09,22,35,37,70,58
CHIHUAHUA,2021-12-10,23,40,25,101,53
CHIHUAHUA,2021-12-11,22,77,32,86,49
CHIHUAHUA,2021-12-12,22,84,30,75,37
CHIHUAHUA,2021-12-13,21,90,31,44,38
CHIHUAHUA,2021-12-14,28,118,30,79,38
CHIHUAHUA,2021-12-15,32,136,90,85,37
CHIHUAHUA,2021-12-16,35,148,111,69,37
CHIHUAHUA,2021-12-17,31,150,105,102,28
CHIHUAHUA,2021-12-18,31,141,71,67,29
CHIHUAHUA,2021-12-19,26,147,46,57,38
CHIHUAHUA,2021-12-20,24,151,41,50,42
CHIHUAHUA,2021-12-21,25,154,31,68,41
CHIHUAHUA,2021-12-22,22,151,29,75,39
CHIHUAHUA,2021-12-23,20,125,38,80,36
CHIHUAHUA,2021-12-24,13,109,28,91,34
CHIHUAHUA,2021-12-25,11,88,12,59,35
CHIHUAHUA,2021-12-26,11,88,16,39,38
CHIHUAHUA,2021-12-27,8,83,18,27,40
CHIHUAHUA,2021-12-28,9,71,26,54,44
CHIHUAHUA,2021-12-29,6,62,28,65,30
CHIHUAHUA,2021-12-30,11,50,34,77,35
CHIHUAHUA,2021-12-31,15,50,21,78,35
CHIHUAHUA,2022-01-01,11,39,25,32,28
CHIHUAHUA,2022-01-02,9,36,42,45,36
CHIHUAHUA,2022-01-03,5,40,30,30,34
CHIHUAHUA,2022-01-04,8,40,41,69,32
CHIHUAHUA,2022-01-05,14,28,39,93,36
CHIHUAHUA,2022-01-06,17,36,27,115,29
CHIHUAHUA,2022-01-07,20,38,28,130,24
CHIHUAHUA,2022-01-08,17,47,37,109,30
CHIHUAHUA,2022-01-09,18,61,28,100,45
CHIHUAHUA,2022-01-10,27,58,40,79,48
CHIHUAHUA,2022-01-11,27,48,30,107,51
CHIHUAHUA,2022-01-12,32,49,39,91,57
CHIHUAHUA,2022-01-13,25,55,31,101,56
CHIHUAHUA,2022-01-14,26,65,34,106,57
CHIHUAHUA,2022-01-15,26,64,38,109,58
CHIHUAHUA,2022-01-16,27,62,38,91,60
CHIHUAHUA,2022-01-17,26,57,39,64,70
CHIHUAHUA,2022-01-18,26,62,36,71,65
CHIHUAHUA,2022-01-19,28,73,24,70,78
CHIHUAHUA,2022-01-20,29,57,39,106,87
CHIHUAHUA,2022-01-21,16,56,55,92,94
CHIHUAHUA,2022-01-22,20,52,49,96,95
CHIHUAHUA,2022-01-23,21,45,34,81,79
CHIHUAHUA,2022-01-24,21,35,29,51,81
CHIHUAHUA,2022-01-25,26,50,41,77,69
CHIHUAHUA,2022-01-26,19,46,30,78,90
CHIHUAHUA,2022-01-27,29,44,27,85,77
CHIHUAHUA,2022-01-28,31,33,34,101,59
CHIHUAHUA,2022-01-29,28,30,27,94,61
CHIHUAHUA,2022-01-30,24,36,21,102,57
CHIHUAHUA,2022-01-31,20,35,32,85,62
CHIHUAHUA,2022-02-01,25,30,56,76,69
CHIHUAHUA,2022-02-02,26,32,40,108,66
CHIHUAHUA,2022-02-03,13,39,29,104,60
CHIHUAHUA,2022-02-04,17,27,28,107,43
CHIHUAHUA,2022-02-05,12,15,18,127,42
CHIHUAHUA,2022-02-06,10,10,17,101,34
CHIHUAHUA,2022-02-07,12,9,14,92,35
CHIHUAHUA,2022-02-08,8,9,16,85,26
CHIHUAHUA,2022-02-09,18,16,30,82,36
CHIHUAHUA,2022-02-10,10,13,39,101,30
CHIHUAHUA,2022-02-11,16,23,37,102,29
CHIHUAHUA,2022-02-12,22,17,18,136,25
CHIHUAHUA,2022-02-13,17,14,31,114,20
CHIHUAHUA,2022-02-14,12,9,21,95,23
CHIHUAHUA,2022-02-15,12,18,21,105,25
CHIHUAHUA,2022-02-16,19,16,22,111,30
CHIHUAHUA,2022-02-17,15,16,33,110,33
CHIHUAHUA,2022-02-18,20,20,30,90,38
CHIHUAHUA,2022-02-19,14,15,39,87,29
CHIHUAHUA,2022-02-20,12,10,19,79,26
CHIHUAHUA,2022-02-21,12,16,39,69,32
CHIHUAHUA,2022-02-22,19,19,66,107,23
CHIHUAHUA,2022-02-23,21,39,56,111,31
CHIHUAHUA,2022-02-24,11,29,79,133,34
CHIHUAHUA,2022-02-25,15,24,32,122,25
CHIHUAHUA,2022-02-26,19,29,34,127,29
CHIHUAHUA,2022-02-27,20,33,27,105,30
CHIHUAHUA,2022-02-28,23,19,29,58,31
CHIHUAHUA,2022-03-01,19,17,21,80,31
CHIHUAHUA,2022-03-02,21,24,24,74,30
CHIHUAHUA,2022-03-03,19,22,36,79,28
CHIHUAHUA,2022-03-04,11,25,21,100,21
CHIHUAHUA,2022-03-05,13,18,24,100,20
CHIHUAHUA,2022-03-06,10,23,25,71,19
CHIHUAHUA,2022-03-07,16,15,22,55,32
CHIHUAHUA,2022-03-08,17,13,22,83,23
CHIHUAHUA,2022-03-09,17,19,23,74,32
CHIHUAHUA,2022-03-10,17,14,20,73,26
CHIHUAHUA,2022-03-11,17,10,16,100,36
CHIHUAHUA,2022-03-12,12,10,18,87,24
CHIHUAHUA,2022-03-13,8,12,16,68,30
CHIHUAHUA,2022-03-14,5,12,11,69,36
CIUDAD DE MEXICO,2021-08-16,952,1171,484,1965,1380
CIUDAD DE MEXICO,2021-08-17,957,1248,555,2084,1307
CIUDAD DE MEXICO,2021-08-18,929,1253,727,2285,1310
CIUDAD DE MEXICO,2021-08-19,983,1361,759,2449,1397
CIUDAD DE MEXICO,2021-08-20,899,1418,697,2518,1523
CIUDAD DE MEXICO,2021-08-21,925,1414,680,2649,1462
CIUDAD DE MEXICO,2021-08-22,834,1308,631,2453,1469
CIUDAD DE MEXICO,2021-08-23,768,1165,562,2309,1403
CIUDAD DE MEXICO,2021-08-24,832,1257,662,2595,1320
CIUDAD DE MEXICO,2021-08-25,951,1307,658,2844,1393
CIUDAD DE MEXICO,2021-08-26,1041,1472,663,3045,1489
CIUDAD DE MEXICO,2021-08-27,1144,1596,640,3191,1469
CIUDAD DE MEXICO,2021-08-28,1217,1628,625,3329,1481
CIUDAD DE MEXICO,2021-08-30,1124,1587,685,2882,1451
CIUDAD DE MEXICO,2021-08-31,1324,1890,828,3190,1345
CIUDAD DE MEXICO,2021-09-01,1516,2259,902,3076,1487
CIUDAD DE MEXICO,2021-09-02,1663,2695,1024,3220,1631
CIUDAD DE MEXICO,2021-09-03,1790,3041,1112,3425,1811
CIUDAD DE MEXICO,2021-09-04,1908,3325,1035,3446,1883
CIUDAD DE MEXICO,2021-09-05,2043,3602,936,2888,1991
CIUDAD DE MEXICO,2021-09-06,2108,3767,911,2164,2063
CIUDAD DE MEXICO,2021-09-07,2053,3879,1239,2699,2395
CIUDAD DE MEXICO,2021-09-08,2073,4066,1198,2867,2485
CIUDAD DE MEXICO,2021-09-09,2011,4162,1447,3143,2584
CIUDAD DE MEXICO,2021-09-10,1937,4260,1139,3218,2676
CIUDAD DE MEXICO,2021-09-11,1863,4202,979,3218,2738
CIUDAD DE MEXICO,2021-09-12,1736,3898,739,3052,2910
CIUDAD DE MEXICO,2021-09-13,1529,3619,642,2683,3016
CIUDAD DE MEXICO,2021-09-14,1474,3658,815,2787,3043
CIUDAD DE MEXICO,2021-09-15,1383,3549,856,2937,3167
CIUDAD DE MEXICO,2021-09-16,1356,3313,638,2745,3328
CIUDAD DE MEXICO,2021-09-17,1361,3257,665,2522,3570
CIUDAD DE MEXICO,2021-09-18,1257,3137,811,2834,3631
CIUDAD DE MEXICO,2021-09-19,1207,2982,667,2798,3785
CIUDAD DE MEXICO,2021-09-20,1094,2759,617,2537,3832
CIUDAD DE MEXICO,2021-09-21,1122,2790,781,2936,3853
CIUDAD DE MEXICO,2021-09-22,1168,2765,781,2888,3856
CIUDAD DE MEXICO,2021-09-23,1145,2627,767,2860,4007
CIUDAD DE MEXICO,2021-09-24,1144,2515,677,2786,4060
CIUDAD DE MEXICO,2021-09-25,1124,2407,746,2907,4098
